batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,1,50,75.6536,272503.2699,600.498,45429.8127,0.0022,2347.0,71.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,38,0,50,56.8501,362635.4359,597.763,33982.857,0.0016,2377.0,73.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,40,32768,50,65.8972,312848.3151,604.48,39833.5685,0.0019,2377.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,40,16384,50,65.8879,312892.6682,603.652,39773.3668,0.0019,2317.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,40,8192,50,65.8867,312898.362,603.653,39772.709,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,40,4096,50,65.8942,312862.7007,602.851,39724.3952,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,40,2048,50,65.9107,312784.5219,603.05,39747.4404,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,40,1024,50,65.9131,312772.848,602.656,39722.9541,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,40,256,50,65.9003,312833.836,602.706,39718.505,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,40,64,50,65.8914,312876.0482,601.0,39600.7356,0.0019,2347.0,72.0
16,256,mlp_up_proj,36,4096,4096,12288,cutlass_sm80,40,16,50,65.9157,312760.7528,599.401,39509.9347,0.0019,2347.0,72.0
