batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c,test_case
128,256,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,24378.2496,338266.1736,488.826,11916722.6338,0.0014,1830.0,71.0,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,26967.483,366945.8015,291.9872,7874160.54,0.0008,1830.0,58.5741,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,29133.674,283051.7431,360.3928,10499565.9682,0.0013,1530.0,60.0,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,29126.5971,283120.5164,343.137,9994413.6441,0.0012,1530.0,59.2543,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,32283.1591,306525.2884,222.6615,7188217.7758,0.0007,1530.0,50.2322,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,36729.5724,224514.9255,263.2051,9667410.4044,0.0012,1230.0,51.9591,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,36717.9505,224585.9884,251.8681,9248079.4634,0.0011,1230.0,51.0027,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,40267.1696,245748.7018,184.0073,7409452.0915,0.0007,1231.3507,44.4751,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,47751.3134,172693.4113,216.3137,10329263.1958,0.0013,934.5639,46.0,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,47736.8159,172745.8579,207.3941,9900335.0928,0.0012,936.1342,45.2432,LD+MMA
128,256,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,54381.7236,181965.631,150.3433,8175928.2981,0.0008,930.0,39.5046,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,21186.5765,389224.6203,600.0657,12713337.1395,0.0015,2076.1321,64.3821,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,20805.0728,396361.8532,599.9275,12481534.6077,0.0015,2113.1298,72.1058,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,19455.9131,508616.8186,489.6631,9526842.5967,0.001,2417.6923,66.0821,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,21548.8766,382680.6088,598.9318,12906308.0559,0.0016,2044.3843,75.8148,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,21089.0829,391023.9839,600.0832,12655203.8259,0.0015,2081.4597,78.564,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,22131.2848,447131.9547,375.3916,8307898.0653,0.0008,2129.4163,66.0588,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,23951.7345,344289.7725,509.1798,12195739.9623,0.0015,1830.0,72.3792,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,23967.7776,344059.3175,480.1416,11507926.4923,0.0014,1830.0,72.0042,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,25761.7945,384119.3843,299.3724,7712369.934,0.0008,1830.0,60.0775,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,28620.4511,288127.4368,356.3358,10198491.7519,0.0012,1530.0,61.2133,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,28613.4392,288198.044,338.3767,9682120.7099,0.0012,1530.0,59.5105,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,30762.924,321673.0846,226.7895,6976707.2504,0.0007,1530.0,50.0974,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,37016.6648,222773.6416,250.9007,9287507.5997,0.0011,1230.0,50.3838,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,36992.3298,222920.1906,239.1633,8847206.5666,0.0011,1230.0,48.6892,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,38297.1362,258390.1994,191.7824,7344715.166,0.0007,1229.9582,43.3551,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,46860.0136,175978.1224,213.4081,10000308.2903,0.0012,935.8782,45.7564,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,46840.4849,176051.4911,204.7381,9590032.9986,0.0012,936.0128,45.8397,LD+MMA
128,256,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,49370.9436,200433.776,157.3936,7770672.7721,0.0008,930.0426,40.9412,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas,0,0,2500,87261.5732,378005.434,600.0062,52357485.0736,0.0016,2034.6422,73.6376,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas_bf16,0,0,2500,85688.9312,384942.9368,600.0194,51415018.0468,0.0016,2070.7804,80.139,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cutlass_sm80,0,0,3000,81795.0978,483921.649,479.7609,39242089.8986,0.001,2421.6879,68.5031,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas,0,0,2500,88393.5377,373164.7097,600.0353,53039241.8232,0.0016,2009.7146,79.3567,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas_bf16,0,0,2500,85885.9207,384060.0246,599.9975,51531335.3315,0.0016,2068.9522,81.9744,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cutlass_sm80,0,0,3000,93177.4568,424806.8144,354.8824,33067036.5538,0.0008,2130.0,61.4189,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas,0,0,2500,96712.4822,341066.0969,516.8509,49985928.9339,0.0015,1830.0,70.7236,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas_bf16,0,0,2500,96696.5153,341122.4153,492.6737,47639832.8326,0.0014,1830.0,71.999,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cutlass_sm80,0,0,3000,108727.5824,364051.3082,282.5917,30725515.4207,0.0008,1830.0,54.5727,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas,0,0,2500,115586.4813,285373.7605,361.8273,41822347.0019,0.0013,1530.0,58.6814,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas_bf16,0,0,2500,115586.0994,285374.7034,343.9013,39750207.2002,0.0012,1530.0,58.0329,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cutlass_sm80,0,0,3000,130167.7641,304087.7199,217.2858,28283608.1656,0.0007,1530.0,46.57,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas,0,0,2500,145832.9809,226185.7957,262.7205,38313318.3165,0.0012,1230.0,49.917,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas_bf16,0,0,2500,145791.7973,226249.6893,251.2901,36636029.6485,0.0011,1230.0,49.1003,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cutlass_sm80,0,0,3000,161769.7717,244683.6524,188.1488,30436787.5248,0.0008,1230.2731,42.8786,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas,0,0,2500,189567.0495,174003.5989,217.0181,41139485.1738,0.0012,935.5948,45.4268,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cublas_bf16,0,0,2500,189371.1112,174183.6367,208.6216,39506895.3413,0.0012,936.1227,45.8302,LD+MMA
512,256,mlp_up_proj,36,131072,4096,12288,cutlass_sm80,0,0,3000,218572.1036,181095.4735,148.7261,32507383.7275,0.0008,930.0,38.4358,LD+MMA
